"PRODUCTID","OK_ID_TIERS","ERP_ID_TIERS","ERP_ID_TIERS_QUALIAC","ROLE"
"RCB_TIE000000256602","","111099","111099","C"
"RCB_TIE000000256603","","111079","111079","C"
"RCB_TIE000000256605","","111000","111000","C"
"RCB_TIE000000256604","","110946","110946","C"
"RCB_TIE000000256607","WFRE05419083","111199","111199","C"
"RCB_TIE000000256606","","110941","110941","C"
"RCB_TIE000000256608","","111236","111236","C"
"RCB_TIE000000256578","","111138","111138","C"
"RCB_TIE000000256609","","111036","111036","C"
"RCB_TIE000000256610","WFRE06282042","111025","111025","C"
"RCB_TIE000000256611","","111041","111041","C"
"RCB_TIE000000256613","WFRE03260505","111073","111073","C"
"RCB_TIE000000256615","","110999","110999","C"
"RCB_TIE000000256612","WFRE09035656","110990","110990","C"
"RCB_TIE000000256616","WFRE07360641","111226","111226","C"
"RCB_TIE000000256614","","110951","110951","C"
"RCB_TIE000000256617","","111110","111110","C"
"RCB_TIE000000256618","WFRE02351633","110976","110976","C"
"RCB_TIE000000256619","WFRE00023717","111207","111207","C"
"RCB_TIE000000256621","WFRE05076587","111129","111129","C"
"RCB_TIE000000256620","","111054","111054","C"
"RCB_TIE000000256622","WFRE00221902","110993","110993","C"
"RCB_TIE000000256623","WFRE00050948","110988","110988","C"
"RCB_TIE000000256624","WFRE06083581","111241","111241","C"
"RCB_TIE000000256625","","111249","111249","C"
"RCB_TIE000000256627","WFRE01343025","111172","111172","C"
"RCB_TIE000000256626","","111159","111159","C"
"RCB_TIE000000256628","","111096","111096","C"
"RCB_TIE000000256630","WFRE02834275","111259","111259","C"
"RCB_TIE000000256631","","111064","111064","C"
"RCB_TIE000000256632","WFRE08310065","111122","111122","C"
"RCB_TIE000000256629","","111268","111268","C"
"RCB_TIE000000256634","WFRE05579881","111117","111117","C"
"RCB_TIE000000256635","WFRE02489370","111003","111003","C"
"RCB_TIE000000256638","","111301","111301","C"
"RCB_TIE000000256636","","111291","111291","C"
"RCB_TIE000000256637","","111186","111186","C"
"RCB_TIE000000256639","WFRE01804163","111100","111100","C"
"RCB_TIE000000256640","","111280","111280","C"
"RCB_TIE000000256641","WFRE03625743","111001","111001","C"
"RCB_TIE000000256643","","111082","111082","C"
"RCB_TIE000000256642","","111323","111323","C"
"RCB_TIE000000256644","WFRE01228152","111201","111201","C"
"RCB_TIE000000256645","WFRE07020291","111237","111237","C"
"RCB_TIE000000256648","WFRE00611682","111021","111021","C"
"RCB_TIE000000256647","WFRE02178382","111343","111343","C"
"RCB_TIE000000256646","WFRE00024301","111179","111179","C"
"RCB_TIE000000256649","WFRE00008721","111139","111139","C"
"RCB_TIE000000256650","WFRE09867887","111175","111175","C"
"RCB_TIE000000256651","","111031","111031","C"
"RCB_TIE000000256652","","111076","111076","C"
"RCB_TIE000000256653","WFRE08383406","111165","111165","C"
"RCB_TIE000000256654","WFRE03677607","110991","110991","C"
"RCB_TIE000000256656","","111352","111352","C"
"RCB_TIE000000256657","","111126","111126","C"
"RCB_TIE000000256658","WFRE03928103","111230","111230","C"
"RCB_TIE000000256655","","111063","111063","C"
"RCB_TIE000000256659","","111084","111084","C"
"RCB_TIE000000256661","WFRE08871228","111327","111327","C"
"RCB_TIE000000256662","WFRE07772802","111097","111097","C"
"RCB_TIE000000256663","","111217","111217","C"
"RCB_TIE000000256664","WFRE00055096","111160","111160","C"
"RCB_TIE000000256667","","111123","111123","C"
"RCB_TIE000000256665","","111262","111262","C"
"RCB_TIE000000256668","","111250","111250","C"
"RCB_TIE000000256669","","111173","111173","C"
"RCB_TIE000000256670","WFRE01055159","111438","111438","C"
"RCB_TIE000000256671","WFRE08310165","111269","111269","C"
"RCB_TIE000000256673","","111102","111102","C"
"RCB_TIE000000256672","","111119","111119","C"
"RCB_TIE000000256678","WFRE02151848","111292","111292","C"
"RCB_TIE000000256677","WFRE00073950","111180","111180","C"
"RCB_TIE000000256680","WFRE08597891","111324","111324","C"
"RCB_TIE000000256676","","111375","111375","C"
"RCB_TIE000000256674","","111283","111283","C"
"RCB_TIE000000256681","WFRE08025777","111205","111205","C"
"RCB_TIE000000256679","","111213","111213","C"
"RCB_TIE000000256675","","111361","111361","C"
"RCB_TIE000000256682","","111083","111083","C"
"RCB_TIE000000256683","","111302","111302","C"
"RCB_TIE000000256684","WFRE00341681","111344","111344","C"
"RCB_TIE000000256687","","111191","111191","C"
"RCB_TIE000000256686","WFRE07619813","111238","111238","C"
"RCB_TIE000000256685","","111188","111188","C"
"RCB_TIE000000256688","","111176","111176","C"
"RCB_TIE000000256690","","111136","111136","C"
"RCB_TIE000000256691","WFRE02795721","111077","111077","C"
"RCB_TIE000000256692","WFRE00057329","111400","111400","C"
"RCB_TIE000000256695","WFRE07892020","111127","111127","C"
"RCB_TIE000000256694","","111232","111232","C"
"RCB_TIE000000256702","","111274","111274","C"
"RCB_TIE000000256701","WFRE00335512","111328","111328","C"
"RCB_TIE000000256698","","111166","111166","C"
"RCB_TIE000000256697","","111221","111221","C"
"RCB_TIE000000256704","","111161","111161","C"
"RCB_TIE000000256703","","111219","111219","C"
"RCB_TIE000000256696","WFRE07666814","111245","111245","C"
"RCB_TIE000000256705","WFRE00019718","111146","111146","C"
"RCB_TIE000000256699","","111300","111300","C"
"RCB_TIE000000256700","","111085","111085","C"
"RCB_TIE000000256706","WFRE06645107","111355","111355","C"
"RCB_TIE000000256707","WFRE00970578","111251","111251","C"
"RCB_TIE000000256708","WFRE03488939","111277","111277","C"
"RCB_TIE000000256710","WFRE08534168","111315","111315","C"
"RCB_TIE000000256711","","111287","111287","C"
"RCB_TIE000000256709","","111271","111271","C"
"RCB_TIE000000256712","WFRE02568140","111439","111439","C"
"RCB_TIE000000256713","WFRE04294484","111293","111293","C"
"RCB_TIE000000256714","","111284","111284","C"
"RCB_TIE000000256715","","111377","111377","C"
"RCB_TIE000000256716","WFRE04478185","111325","111325","C"
"RCB_TIE000000256720","WFRE09529903","111362","111362","C"
"RCB_TIE000000256717","","111216","111216","C"
"RCB_TIE000000256721","WFRE06706165","111460","111460","C"
"RCB_TIE000000256722","","111305","111305","C"
"RCB_TIE000000256719","","111464","111464","C"
"RCB_TIE000000256718","","111206","111206","C"
"RCB_TIE000000256724","","111345","111345","C"
"RCB_TIE000000256723","","111266","111266","C"
"RCB_TIE000000256725","","111193","111193","C"
"RCB_TIE000000256726","","111239","111239","C"
"RCB_TIE000000256727","WFRE03608470","111477","111477","C"
"RCB_TIE000000256728","","111318","111318","C"
"RCB_TIE000000256729","WFRE04651687","111347","111347","C"
"RCB_TIE000000256730","WFRE08778410","111225","111225","C"
"RCB_TIE000000256733","","111519","111519","C"
"RCB_TIE000000256735","","111337","111337","C"
"RCB_TIE000000256731","","111247","111247","C"
"RCB_TIE000000256734","WFRE00339834","111528","111528","C"
"RCB_TIE000000256736","WFRE09831662","111504","111504","C"
"RCB_TIE000000256732","","111511","111511","C"
"RCB_TIE000000256737","WFRE02884142","111289","111289","C"
"RCB_TIE000000256738","","111401","111401","C"
"RCB_TIE000000256740","","111498","111498","C"
"RCB_TIE000000256739","","111234","111234","C"
"RCB_TIE000000256741","WFRE02350972","111356","111356","C"
"RCB_TIE000000256744","WFRE00819479","111278","111278","C"
"RCB_TIE000000256742","WFRE03848430","111317","111317","C"
"RCB_TIE000000256745","","111272","111272","C"
"RCB_TIE000000256746","WFRE03478363","111485","111485","C"
"RCB_TIE000000256743","","111257","111257","C"
"RCB_TIE000000256747","","111286","111286","C"
"RCB_TIE000000256748","WFRE00339155","111378","111378","C"
"RCB_TIE000000256749","WFRE00071052","111276","111276","C"
"RCB_TIE000000256750","WFRE08645125","111332","111332","C"
"RCB_TIE000000256752","WFRE00014404","111440","111440","C"
"RCB_TIE000000256753","WFRE03163046","111296","111296","C"
"RCB_TIE000000256754","WFRE04677859","111633","111633","C"
"RCB_TIE000000256755","WFRE05472095","111326","111326","C"
"RCB_TIE000000256756","WFRE05558089","111412","111412","C"
"RCB_TIE000000256757","WFRE01541459","111363","111363","C"
"RCB_TIE000000256758","WFRE08075436","111461","111461","C"
"RCB_TIE000000256689","","111408","111408","C"
"RCB_TIE000000256759","","111309","111309","C"
"RCB_TIE000000256760","","111393","111393","C"
"RCB_TIE000000256763","","111552","111552","C"
"RCB_TIE000000256766","WFRE01088568","111349","111349","C"
"RCB_TIE000000256765","WFRE02344301","111478","111478","C"
"RCB_TIE000000256762","WFRE07927822","111346","111346","C"
"RCB_TIE000000256767","","111320","111320","C"
"RCB_TIE000000256761","WFRE03252983","111398","111398","C"
"RCB_TIE000000256768","","111430","111430","C"
"RCB_TIE000000256770","WFRE05579162","111564","111564","C"
"RCB_TIE000000256769","","111612","111612","C"
"RCB_TIE000000256771","","111338","111338","C"
"RCB_TIE000000256774","","111505","111505","C"
"RCB_TIE000000256775","WFRE00517282","111472","111472","C"
"RCB_TIE000000256773","","111529","111529","C"
"RCB_TIE000000256772","","111523","111523","C"
"RCB_TIE000000256776","WFRE09591299","111402","111402","C"
"RCB_TIE000000256777","","111512","111512","C"
"RCB_TIE000000256779","","111494","111494","C"
"RCB_TIE000000256778","","111406","111406","C"
"RCB_TIE000000256781","","111436","111436","C"
"RCB_TIE000000256783","WFRE00339215","111487","111487","C"
"RCB_TIE000000256782","WFRE08443075","111585","111585","C"
"RCB_TIE000000256785","","111336","111336","C"
"RCB_TIE000000256784","WFRE09456016","111423","111423","C"
"RCB_TIE000000256787","","111568","111568","C"
"RCB_TIE000000256786","","111383","111383","C"
"RCB_TIE000000256788","WFRE02353276","111442","111442","C"
"RCB_TIE000000256789","","111502","111502","C"
"RCB_TIE000000256790","WFRE02814262","111444","111444","C"
"RCB_TIE000000256792","WFRE03369664","111456","111456","C"
"RCB_TIE000000256794","WFRE09833174","111366","111366","C"
"RCB_TIE000000256796","WFRE03188304","111716","111716","C"
"RCB_TIE000000256793","WFRE01013089","111422","111422","C"
"RCB_TIE000000256795","","111462","111462","C"
"RCB_TIE000000256797","","111636","111636","C"
"RCB_TIE000000256798","WFRE00013408","111448","111448","C"
"RCB_TIE000000256799","","111409","111409","C"
"RCB_TIE000000256800","","111396","111396","C"
"RCB_TIE000000256801","","111553","111553","C"
"RCB_TIE000000256803","WFRE06338505","111475","111475","C"
"RCB_TIE000000256805","WFRE07018949","111480","111480","C"
"RCB_TIE000000256804","","111399","111399","C"
"RCB_TIE000000256802","","111651","111651","C"
"RCB_TIE000000256806","WFRE03887228","111431","111431","C"
"RCB_TIE000000256808","WFRE06150544","111580","111580","C"
"RCB_TIE000000256809","","111455","111455","C"
"RCB_TIE000000256807","","111617","111617","C"
"RCB_TIE000000256810","","111565","111565","C"
"RCB_TIE000000256811","","111673","111673","C"
"RCB_TIE000000256812","WFRE00032397","111525","111525","C"
"RCB_TIE000000256814","WFRE07898845","111474","111474","C"
"RCB_TIE000000256813","","111506","111506","C"
"RCB_TIE000000256815","","111530","111530","C"
"RCB_TIE000000256817","","111513","111513","C"
"RCB_TIE000000256818","","111496","111496","C"
"RCB_TIE000000256816","WFRE00062192","111405","111405","C"
"RCB_TIE000000256819","WFRE00048261","111424","111424","C"
"RCB_TIE000000256821","WFRE05482246","111437","111437","C"
"RCB_TIE000000256820","WFRE00472043","111490","111490","C"
"RCB_TIE000000256823","WFRE06150593","111588","111588","C"
"RCB_TIE000000256822","WFRE01113617","111508","111508","C"
"RCB_TIE000000256824","","111570","111570","C"
"RCB_TIE000000256825","","111547","111547","C"
"RCB_TIE000000256827","","111503","111503","C"
"RCB_TIE000000256828","WFRE08986675","111447","111447","C"
"RCB_TIE000000256826","","111535","111535","C"
"RCB_TIE000000256830","WFRH00053619","111600","111600","C"
"RCB_TIE000000256829","WFRE08713683","111457","111457","C"
"RCB_TIE000000256832","WFRE08307808","111720","111720","C"
"RCB_TIE000000256831","","111692","111692","C"
"RCB_TIE000000256833","WFRE09880868","111637","111637","C"
"RCB_TIE000000256835","WFRE09881318","111452","111452","C"
"RCB_TIE000000256834","WFRE01224581","111648","111648","C"
"RCB_TIE000000256836","","111410","111410","C"
"RCB_TIE000000256837","WFRE03114063","111701","111701","C"
"RCB_TIE000000256838","","111556","111556","C"
"RCB_TIE000000256839","WFRE05848563","111762","111762","C"
"RCB_TIE000000256840","WFRE06381324","111652","111652","C"
"RCB_TIE000000256841","","111730","111730","C"
"RCB_TIE000000256842","WFRE00059038","111481","111481","C"
"RCB_TIE000000256843","","111736","111736","C"
"RCB_TIE000000256845","","111619","111619","C"
"RCB_TIE000000256846","WFRE01753711","111789","111789","C"
"RCB_TIE000000256844","","111581","111581","C"
"RCB_TIE000000256848","WFRE05343424","111566","111566","C"
"RCB_TIE000000256847","","111476","111476","C"
"RCB_TIE000000256849","","111526","111526","C"
"RCB_TIE000000256850","","111677","111677","C"
"RCB_TIE000000256851","WFRE08150373","111603","111603","C"
"RCB_TIE000000256852","","111507","111507","C"
"RCB_TIE000000256854","","111751","111751","C"
"RCB_TIE000000256853","","111532","111532","C"
"RCB_TIE000000256856","","111769","111769","C"
"RCB_TIE000000256857","WFRE02273602","111562","111562","C"
"RCB_TIE000000256858","WFRE02758601","111778","111778","C"
"RCB_TIE000000256855","","111515","111515","C"
"RCB_TIE000000256859","","111493","111493","C"
"RCB_TIE000000256860","WFRE08915899","111510","111510","C"
"RCB_TIE000000256861","","111548","111548","C"
"RCB_TIE000000256862","WFRE03205056","111607","111607","C"
"RCB_TIE000000256866","WFRE03025862","111682","111682","C"
"RCB_TIE000000256865","WFRE05775873","111573","111573","C"
"RCB_TIE000000256863","","111590","111590","C"
"RCB_TIE000000256867","WFRE00033192","111537","111537","C"
"RCB_TIE000000256868","","111804","111804","C"
"RCB_TIE000000256869","WFRE04987861","111602","111602","C"
"RCB_TIE000000256870","WFRE07853189","111809","111809","C"
"RCB_TIE000000256871","","111721","111721","C"
"RCB_TIE000000256873","WFRE01952418","111688","111688","C"
"RCB_TIE000000256872","","111693","111693","C"
"RCB_TIE000000256874","","111411","111411","C"
"RCB_TIE000000256875","WFRE02093281","111705","111705","C"
"RCB_TIE000000256877","","111825","111825","C"
"RCB_TIE000000256876","","111649","111649","C"
"RCB_TIE000000256878","","111732","111732","C"
"RCB_TIE000000256879","WFRE08816670","111653","111653","C"
"RCB_TIE000000256880","WFRE00184158","111763","111763","C"
"RCB_TIE000000256881","","111879","111879","C"
"RCB_TIE000000256883","","111793","111793","C"
"RCB_TIE000000256884","","111737","111737","C"
"RCB_TIE000000256882","","111626","111626","C"
"RCB_TIE000000256885","WFRE01187053","111582","111582","C"
"RCB_TIE000000256887","WFRE00058035","111680","111680","C"
"RCB_TIE000000256886","","111620","111620","C"
"RCB_TIE000000256888","WFRE00011213","111567","111567","C"
"RCB_TIE000000256890","WFRE00510041","111664","111664","C"
"RCB_TIE000000256891","WFRE01639201","111669","111669","C"
"RCB_TIE000000256892","","111832","111832","C"
"RCB_TIE000000256893","WFRE08025617","111753","111753","C"
"RCB_TIE000000256889","","111606","111606","C"
"RCB_TIE000000256895","WFRE03940892","111658","111658","C"
"RCB_TIE000000256894","","111770","111770","C"
"RCB_TIE000000256896","WFRE07733771","111780","111780","C"
"RCB_TIE000000256898","WFRE08069445","111563","111563","C"
"RCB_TIE000000256897","","111608","111608","C"
"RCB_TIE000000256899","WFRE01277208","111655","111655","C"
"RCB_TIE000000256900","WFRE00143504","111863","111863","C"
"RCB_TIE000000256901","WFRE03370293","111726","111726","C"
"RCB_TIE000000256902","WFRE03409677","111592","111592","C"
"RCB_TIE000000256905","WFRE04126110","111849","111849","C"
"RCB_TIE000000256906","WFRE05378577","111867","111867","C"
"RCB_TIE000000256904","","111683","111683","C"
"RCB_TIE000000256907","","111747","111747","C"
"RCB_TIE000000256903","","111576","111576","C"
"RCB_TIE000000256908","","111805","111805","C"
"RCB_TIE000000256909","","111722","111722","C"
"RCB_TIE000000256910","WFRE07621353","111816","111816","C"
"RCB_TIE000000256912","WFRE02349881","111707","111707","C"
"RCB_TIE000000256914","","111696","111696","C"
"RCB_TIE000000256911","WFRE00185137","111690","111690","C"
"RCB_TIE000000256913","","111650","111650","C"
"RCB_TIE000000256915","","111827","111827","C"
"RCB_TIE000000256916","","111880","111880","C"
"RCB_TIE000000256917","","111559","111559","C"
"RCB_TIE000000256918","WFRE03448919","111766","111766","C"
"RCB_TIE000000256919","WFRE08443722","111687","111687","C"
